Year,ISO_Code,Countries,Economic Freedom Summary Index,Rank,Quartile,Government consumption,data,Transfers and subsidies,data,Government investment,data,Top marginal income tax rate,data,Top marginal income and payroll tax rate,data,Top marginal tax rate,State ownership of assets,Size of Government,Judicial independence,Impartial courts,Protection of property rights,Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Gender Legal Rights Adjustment,Legal System & Property Rights,Money growth,data,Standard deviation of inflation,data,Inflation: Most recent year,data,Freedom to own foreign currency bank accounts,Sound Money,Revenue from trade taxes (% of trade sector),data,Mean tariff rate,data,Standard deviation of tariff rates,data,Tariffs,Non-tariff trade barriers,Compliance costs of importing and exporting,Regulatory trade barriers,Black market exchange rates,Financial Openness,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade Internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Regulatory Burden,Starting a business,Impartial Public Administration,Licensing restrictions,Tax compliance,Business regulations,Regulation
2015,MRT,Mauritania,5.91,131,4,6.29,18.62,,,6.97,25.59,5,40,5,40,5,7.28,6.39,3.63,3.04,3.62,,3.14,6.27,7.56,1.89,0.47,3.06,9.28,3.58,6.76,8.1,9.9,0.48,5,7.74,,,7.6,12,7.17,7.08,7.38,2.69,5.12,3.9,10,1.66,3.33,1,2,5.82,10,7.86,9,8.95,4.43,4.6,5.58,10,7.94,5,6.26,3.64,0.22,9.54,1.89,9.22,1.88,4.4,6.54
2015,MUS,Mauritius,8.04,14,1,6.86,16.66,9.34,2.91,6.49,27.29,10,15,8,26,9,7.82,7.9,6.71,6.6,6.59,,6.31,5.03,6.25,6.25,1,6.25,9.09,4.53,9.52,1.19,9.74,1.29,10,9.59,9.92,0.12,9.8,1,8.66,3.35,9.46,6.14,7.86,7,10,6.99,4.62,10,7.2,8.42,8,8.33,10,8.78,5.57,5.43,5.77,10,7.53,10,7.38,4.67,9.78,9.77,7.3,8.37,8.3,8.03,8.06
2015,MWI,Malawi,5.81,137,4,7.48,14.57,9.38,2.77,1.51,44.7,8,30,4,41,6,7.42,6.36,5.87,5.01,4.98,5.83,5.07,2.33,8.14,4.62,0.88,4.92,7.62,11.92,6.49,8.77,5.75,21.25,5,6.22,8.51,2.23,7.48,12.6,5.16,12.1,7.05,6.27,4.44,5.36,6.64,1.66,1.54,7.08,3.43,5.62,8,0,6,4.67,4.43,4.5,7.34,10,5.68,10,6.99,3.99,2.67,8.37,4.97,8.42,8.01,6.07,5.91
2015,MYS,Malaysia,7.49,50,2,6.02,19.53,8.17,7.21,4.31,34.91,9,25,9,25,9,4.97,6.49,5.51,6.51,7.15,8.33,5.32,5.62,8.64,7.32,0.65,5.6,9.42,2.91,9.06,2.36,9.58,2.1,10,9.51,9.84,0.24,8.78,6.1,2.75,18.12,7.12,6.57,7.52,7.04,10,4.16,0.77,10,4.98,7.29,10,8.92,10,9.64,10,6.77,7.27,10,4.24,10,8.05,6.52,10,9.34,4.47,9.63,8.16,8.02,8.57
2015,NAM,Namibia,6.65,99,3,3.79,27.11,8.33,6.64,6.51,27.23,6,37,6,37,6,6.06,6.14,7.03,6.64,7.07,10,7.43,4.82,4.48,5.74,0.94,6.46,8.99,5.06,8.25,4.37,9.32,3.41,0,6.64,2.81,10.79,8.48,7.6,5.44,11.4,5.58,6.05,5.27,5.66,10,1.66,0.77,5.75,2.73,5.99,10,7,10,9,10,4.28,6.3,10,8.27,10,8.14,4.96,5.78,7.77,7.5,8.68,6.61,6.88,8.01
2015,NER,Niger,5.67,140,4,5.49,21.33,9.84,1.09,5.49,30.79,7,35,3,46,5,7.21,6.61,5.57,4.84,4.21,3.33,4.75,3.16,6.38,4.47,0.47,3.37,8.06,9.71,9.27,1.84,9.8,1.01,0,6.78,3.82,9.27,7.56,12.2,7.02,7.44,6.13,,4.37,4.37,10,1.66,0.77,2.1,1.51,5.5,8,8.27,5,7.09,1.67,,,8,7.38,0,4.26,,2.22,9.18,6.79,9.06,6.97,6.85,6.07
2015,NGA,Nigeria,6.64,102,3,9.47,7.8,9.87,0.99,9.86,15.48,9,24,5,38,7,6.94,8.63,5.49,3.48,4.34,3.33,4.23,3.31,5.23,3.32,0.82,3.73,9.19,-4.04,9.37,1.58,8.2,9.02,5,7.94,,,7.58,12.1,7,7.5,7.29,6.35,0,3.17,8.45,3.01,5.83,1.99,3.61,5.63,10,6.69,9,8.56,10,6.25,7.29,10,10,10,8.92,3.28,1.11,8.87,3.4,9.14,0,4.3,7.26
2015,NIC,Nicaragua,7.19,65,2,6.85,16.7,10,0.46,6.97,25.61,8,30,4,44,6,6.51,7.27,2.74,3.23,4.04,4.17,4.28,5.14,7.3,4.5,1,4.42,7.34,13.29,9.05,2.38,9.2,4,10,8.9,9.55,0.68,8.86,5.7,7.01,7.47,8.47,4.97,6.33,5.65,10,10,5.38,10,8.46,8.15,10,9.26,9,9.42,6.67,5.47,6.37,4,6.26,10,6.46,2.96,3.56,8.87,3.55,7.54,7.75,5.7,7.19
2015,NLD,Netherlands,7.98,17,1,1.11,36.22,3.51,24.3,9.82,15.64,3,52,3,52,3,7.76,5.04,8.17,8.56,8.64,10,8.75,6.32,7.95,8.72,1,8.39,9.34,3.32,9.78,0.54,9.88,0.6,10,9.75,9.1,1.35,8.98,5.1,7,7.5,8.36,6.44,9.96,8.2,10,10,8.46,7.74,8.74,8.82,5,9.33,10,8.11,6.67,5.03,4.76,10,7.53,10,7.33,4.96,9.11,9.82,8.53,8.29,8.67,8.23,7.89
2015,NOR,Norway,7.4,53,2,1.42,35.16,4.95,19.02,8.64,19.75,6,39,3,54,4.5,6.86,5.28,8.78,8.81,8.62,10,9.02,7.88,9.12,9.14,1,8.92,9.76,-1.18,8.73,3.18,9.57,2.17,0,7.01,9.9,0.15,8.68,6.6,0,29.44,6.19,6.07,9.85,7.96,10,10,4.62,7.74,7.45,7.9,10,10,10,10,7.23,4.35,4.81,4,10,1,5.23,5.29,7.56,9.85,9.58,9.12,9.07,8.41,7.88
2015,NPL,Nepal,6.57,105,3,8.16,12.27,9.36,2.84,9,18.5,7,35,7,35,7,7.72,8.25,5.74,3.7,4.73,,6.06,3.37,8.33,4.67,0.82,4.77,8.02,9.88,9.16,2.1,8.43,7.87,0,6.4,5.59,6.62,7.54,12.3,5.42,11.44,6.18,5.56,6.75,6.15,10,1.66,0,10,3.89,6.56,8,10,7,8.33,3.33,3.01,5.58,10,2.6,10,5.75,3.5,4.89,9.18,6.44,9.49,6.2,6.62,6.9
2015,NZL,New Zealand,8.6,3,1,4.63,24.25,6.29,14.13,6.98,25.56,7,33,7,34,7,8.04,6.59,8.81,8.85,8.58,10,8.41,7.18,9.95,9.35,1,8.89,8.86,5.7,9.22,1.96,9.95,0.23,10,9.51,8.83,1.76,9.6,2,8.96,2.6,9.13,7.2,8.72,7.96,10,10,6.92,7.74,8.22,8.83,10,10,10,10,8.9,6.02,8.02,10,10,10,8.82,5.08,10,9.98,9.65,9.4,8.3,8.73,9.19
2015,OMN,Oman,6.6,104,3,0,45.33,8.13,7.35,0,54.13,10,0,10,17,10,4.94,4.61,5.62,6.56,7.41,8.33,6.78,5.14,8.71,8.76,0.47,5.27,8.63,6.85,4.75,13.12,9.99,0.07,10,8.34,9.63,0.56,8.9,5.5,5.71,10.73,8.08,6.08,7,6.54,10,10,5.38,7.3,7.56,8.05,10,0,10,6.67,7.77,3.44,6.73,2,,10,5.99,4.52,6.22,9.75,6.9,8.36,9.24,7.5,6.72
2015,PAK,Pakistan,5.86,135,4,8.22,12.04,9.22,3.37,6.7,26.56,8,30,8,30,8,7.34,7.9,5.36,3.49,3.91,2.5,4.07,3.5,5.56,3.52,0.65,3.29,8.29,8.55,7.75,5.63,9.49,2.54,0,6.38,7.93,3.1,7.54,12.3,5.97,10.09,7.15,4.76,2.98,3.87,10,1.66,0.77,0.77,1.07,5.52,8,6.28,10,8.09,1.1,4.74,5.12,6,2.6,10,4.93,4,5.11,9.29,1.98,6.6,6.51,5.58,6.2
2015,PAN,Panama,7.87,25,1,6.87,16.64,8.56,5.8,10,14,9,25,4,42,6.5,8.78,8.14,4.77,4.63,6.52,8.33,5.1,2.99,8.79,6.14,0.94,5.73,9.73,1.37,7.71,5.72,9.97,0.13,10,9.35,9.51,0.73,8.64,6.8,6.11,9.72,8.09,6.38,8.9,7.64,10,10,10,10,10,8.93,8,9.33,10,9.11,2.23,4.19,5.93,4,4.13,10,5.08,4.59,7.33,9.75,7.56,9.32,5.33,7.31,7.17
2015,PER,Peru,7.78,31,1,6.89,16.56,9.66,1.75,7.57,23.5,8,30,3,48,5.5,9.04,7.73,5.57,4.03,5.01,7.5,4.97,4.92,8.79,2.6,1,5.42,9.51,2.46,9.46,1.35,9.29,3.56,10,9.56,9.57,0.65,9.52,2.4,8.44,3.91,9.17,5.53,5.77,5.65,10,10,8.46,8.96,9.14,8.49,10,8.96,9,9.32,3.9,2.52,7.97,10,7.04,10,6.9,2.02,8.22,9.06,6.41,8.08,7.09,6.81,7.68
2015,PHL,Philippines,7.45,52,2,7.96,12.93,9.19,3.49,10,12.33,7,32,7,32,7,8.73,8.57,5.5,4.15,5.2,5,4.89,3.68,7.93,4.08,0.82,4.61,8.77,6.14,9.29,1.77,9.71,1.43,10,9.44,7.07,4.4,8.74,6.3,7.3,6.74,7.7,5.8,5.02,5.41,10,4.49,0.77,10,5.09,7.05,8,10,10,9.33,7.77,4.47,5.95,10,2.52,10,6.78,2.87,4.89,8.93,5.3,9.32,7.92,6.54,7.55
2015,PNG,Papua New Guinea,6.22,121,4,3.63,27.66,7.26,10.57,,,5,42,5,42,5,6.27,5.54,5.59,5.11,3.58,7.5,4.91,1.01,6.93,3.07,0.82,4.3,9.59,2.03,7.61,5.96,8.8,6.01,0,6.5,6.61,5.08,9.06,4.7,6.09,9.78,7.25,7.31,4.14,5.72,10,7.49,7.69,7.08,7.42,7.6,10,5.31,10,8.44,6.67,5.41,4.65,10,7.01,10,7.29,4.17,3.78,8.52,3.05,7.38,7.68,5.76,7.16
2015,POL,Poland,7.52,47,2,4.84,23.53,5.61,16.61,5.18,31.87,7,32,4,44,5.5,7.47,5.72,6.45,6.63,5.39,10,7.13,4.56,9.28,5.15,0.88,6.42,9.21,3.96,9.47,1.31,9.8,-0.99,10,9.62,9.1,1.35,8.98,5.1,7,7.5,8.36,5.93,9.96,7.95,10,6.99,2.31,7.74,5.68,8,8,8.53,10,8.84,8.9,4.24,7.47,8,7.76,10,7.73,2.84,7.33,8.65,7.61,8.42,6.96,6.97,7.85
2015,PRT,Portugal,7.69,38,1,5.41,21.59,4.39,21.08,10,14.53,4,55,1,68,2.5,8.21,6.1,7.39,6.21,5.81,10,7.83,4.75,7.58,7.85,1,7.18,9.22,3.91,9.59,1.03,9.9,0.49,10,9.68,9.1,1.35,8.98,5.1,7,7.5,8.36,7.39,9.96,8.67,10,10,4.62,7.74,7.45,8.62,5,7.19,9,7.06,2.23,3.5,6.47,6,7.04,10,5.87,3.06,8.89,9.83,7.84,9.07,7.28,7.66,6.87
2015,PRY,Paraguay,7.02,78,2,7.16,15.67,8.85,4.72,8.3,20.95,10,10,7,32,8.5,8.48,8.26,4.53,3.32,4.61,2.5,3.82,4.07,8.51,2.97,1,4.29,8.74,6.32,8.68,3.31,9.37,3.13,10,9.2,9.06,1.41,8.04,9.8,6.79,8.04,7.96,5.72,5.6,5.66,10,4.49,3.85,6.75,5.03,7.16,8,8.35,8,8.12,4.43,3.9,7.55,6,2.6,1,4.25,4.09,4.67,8.46,4.99,8.96,5.76,6.16,6.17
2015,QAT,Qatar,7.08,74,2,0,47.36,9.61,1.92,,,10,0,10,0,10,4.14,5.94,6.12,7.04,7.94,6.67,6.49,4.86,9.66,8.79,0.53,5.5,9.34,-3.31,4.52,13.7,9.62,1.88,10,8.37,9.31,1.03,9.06,4.7,7.22,6.96,8.53,6.95,6.76,6.85,10,10,4.62,4.09,6.24,7.91,5,10,10,8.33,10,6.89,8.35,4,4.82,5,6.51,6.75,7.56,9.65,5.58,9.97,9.54,8.17,7.67
2015,ROU,Romania,7.91,21,1,6.47,18.01,7.03,11.42,8.35,20.79,10,16,4,44,7,7.23,7.21,6.26,5.53,4.92,8.33,6.22,4.85,9.14,5.32,1,6.32,9.07,4.65,9.01,2.48,9.88,-0.59,10,9.49,9.1,1.35,8.98,5.1,7,7.5,8.36,6.21,9.96,8.09,10,10,8.46,7.74,8.74,8.8,8,9.4,10,9.13,3.9,4.35,7.39,8,10,10,7.27,2.8,6,9.59,5.61,8.13,8.2,6.72,7.71
2015,RUS,Russian Federation,6.64,102,3,4.32,25.31,5.23,18.01,10,7.75,10,13,5,40,7.5,4.58,6.33,4.32,4.27,4.14,6.67,4.3,5.09,9.65,4.16,0.88,5.01,8.81,5.94,8.36,4.1,6.89,15.53,10,8.52,4.49,8.26,8.44,7.8,6.51,8.74,6.48,4.81,5.76,5.29,10,7.17,6.15,3.76,5.7,6.87,5,8.5,10,7.83,3.9,5.11,7.65,6,8.5,3,5.69,3.35,4,9.68,3.01,7.01,8.12,5.86,6.46
2015,RWA,Rwanda,7.18,69,2,7.35,15,9.46,2.48,0.37,48.7,8,30,5,37,6.5,3.43,5.42,4.75,6.37,6.41,,4.75,3.73,9.74,9.07,0.88,6.03,9.04,4.81,9.01,2.47,9.5,2.52,10,9.39,8.54,2.19,7.44,12.8,5.24,11.9,7.07,5.66,4.62,5.14,10,7.49,8.46,1.88,5.95,7.04,5,7.48,9,7.16,10,6.31,7.49,10,7.76,10,8.59,7.45,7.56,9.36,7.57,9,8.61,8.26,8
2015,SAU,Saudi Arabia,6.01,129,4,0,42,9.25,3.24,0.62,47.84,10,0,10,20,10,3.52,4.68,5.4,6.13,7.14,8.33,5.94,4.86,9.94,8.07,0.35,4.72,9.04,4.78,4.72,13.2,9.56,2.18,10,8.33,9.19,1.22,8.98,5.1,6.96,7.6,8.38,5.95,1.52,3.74,10,6.99,1.54,0.55,3.03,6.28,5,2.34,,3.67,10,5.81,7.77,6,4.39,10,7.33,5.06,4,9.43,5.36,9.19,9.25,7.05,6.02
2015,SDN,Sudan,,,,,,,,10,6.58,,,,,,4.12,7.06,3.57,4.1,3.05,0,2.88,3.8,8.94,,0.29,2.43,6.77,16.15,6.66,8.36,6.62,16.91,,,,,,,,,,,,,,3.01,,0.89,1.95,,,,,,,,,,,,,,,,2.39,,,,
2015,SEN,Senegal,6,130,4,6.93,16.45,9.73,1.49,6.53,27.16,5,40,5,40,5,7.17,7.07,5.27,5.56,5.13,4.17,5.83,2.79,5.31,6.79,0.65,4.2,8.91,5.47,9.38,1.55,9.97,0.15,0,7.06,7.52,3.72,7.56,12.2,7.02,7.44,7.37,4.45,6.25,5.35,10,1.66,0.77,4.76,2.39,6.28,8,7.3,5,6.77,0,4.35,6.01,4,7.19,0,3.59,4.43,2,9.13,6.21,7.61,5.06,5.74,5.37
2015,SGP,Singapore,8.78,2,1,5.44,21.52,8.85,4.71,9.1,18.17,10,20,10,20,10,4.37,7.55,6.48,8.68,8.85,8.33,7.84,7.83,8.96,9.24,1,8.28,9.84,0.81,9.63,0.94,9.89,-0.54,10,9.84,10,0,9.96,0.2,10,0,9.99,7.95,9.13,8.54,10,10,6.92,10,8.97,9.38,10,10,10,10,10,7.61,8.41,10,,0,7.21,7.65,10,9.91,9.58,9.99,9.25,9.4,8.87
2015,SLE,Sierra Leone,5.74,138,4,9.09,9.1,10,0.27,4.14,35.52,8,30,5,40,6.5,6.35,7.21,4.56,3.65,4.24,4.17,5.05,4.18,5.42,4.18,0.94,4.3,8.04,9.78,6.83,7.93,8.4,7.98,5,7.07,8.47,2.3,7.62,11.9,7.14,7.14,7.74,4.55,1.14,2.84,10,0,0,1.77,0.59,5.29,2,0,8,3.33,3.33,4.47,5.68,8,0,10,5.25,3.92,2.44,9.36,5.43,8.21,6.16,5.92,4.83
2015,SLV,El Salvador,7.33,58,2,7.06,15.98,9.47,2.44,9.72,15.99,8,30,8,30,8,8.33,8.52,4.95,3.67,4.68,4.17,3.06,3.83,8.17,2.12,1,4.33,9.41,-2.93,9.07,2.32,9.85,-0.73,10,9.58,9.27,1.1,8.8,6,6.64,8.4,8.24,4.82,8.19,6.5,10,6.99,4.62,7.85,6.49,7.81,8,6.97,10,8.32,5.57,4.23,7.01,6,2.6,3,4.74,2.81,4.22,9.07,4.36,9.1,7.22,6.13,6.4
2015,SOM,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SRB,Serbia,6.89,85,3,6.3,18.57,3.69,23.66,9.76,15.84,10,15,5,39,7.5,7.1,6.87,5.17,4.1,3.65,6.67,5.25,3.2,8.68,4.55,1,5.16,7.98,10.1,8.68,3.3,9.72,1.39,5,7.85,9.27,1.1,8.52,7.4,7.16,7.1,8.32,5.01,9.77,7.39,10,,1.54,6.97,4.25,7.49,8,7.16,9,8.05,2.23,4.34,7.18,10,7.51,10,6.88,2.4,6,9.71,4.4,8.37,7.47,6.39,7.11
2015,SUR,Suriname,6.65,99,3,1.73,34.11,8.58,5.69,7.84,22.57,5,38,5,40,5,5.25,5.68,5.83,5.95,5.56,5,5.16,2.75,3.49,8.01,0.94,5.07,9.62,1.92,7.21,6.96,8.62,6.9,10,8.86,8.39,2.42,7.92,10.4,6.13,9.67,7.48,6.22,6.83,6.53,10,0,0,7.3,2.43,6.61,8,8.97,10,8.99,8.9,2.48,3.87,10,7.01,10,7.04,3.15,1.33,6.23,4.78,7.28,7.77,5.09,7.04
2015,SVK,Slovak Republic,7.54,44,2,4.23,25.63,4.81,19.55,6.92,25.77,9,25,2,54,5.5,7.91,5.87,5.61,5.07,5.29,10,6.17,3.33,9.69,4.31,1,6.18,9.34,3.3,9.67,0.83,9.93,-0.33,10,9.74,9.1,1.35,8.98,5.1,7,7.5,8.36,5.74,9.96,7.85,10,7.49,5.38,7.74,6.87,8.27,10,8.77,9,9.26,6.67,3.24,6.6,8,7.76,10,7.04,2.21,7.33,9.56,6.47,6.25,7.85,6.61,7.64
2015,SVN,Slovenia,7.32,59,2,4.19,25.76,4.99,18.9,7.16,24.94,4,50,0,66,2,6.84,5.04,6.54,5.88,5.59,9.17,7.23,4.23,8.41,7.49,0.94,6.62,9.3,3.52,9.88,0.3,9.9,-0.52,10,9.77,9.1,1.35,8.98,5.1,7,7.5,8.36,6.04,9.96,8,10,6.99,3.08,7.74,5.94,8.08,5,8.78,10,7.93,2.23,2.29,5.42,8,8.13,10,6.01,2.9,8.67,9.64,8.75,7.25,7.25,7.41,7.12
2015,SWE,Sweden,7.94,19,1,1.15,36.08,4.64,20.17,9.48,16.83,2,57,0,67,1,7.77,4.81,8.68,8.72,8.87,9.17,8.88,6.72,8.45,7.86,1,8.42,9.03,4.85,9.83,0.43,9.99,-0.05,10,9.71,9.1,1.35,8.98,5.1,7,7.5,8.36,7.07,9.92,8.5,10,10,3.08,7.74,6.94,8.45,10,9.71,10,9.9,6.67,3.84,4,6,10,10,6.75,5.16,7.56,9.73,9.53,9.02,8.63,8.27,8.31
2015,SWZ,Eswatini,6.15,124,4,4.51,24.65,9.94,0.73,0,55.64,7,33,7,33,7,3.67,5.02,3.49,5.12,5.86,,3.39,1.59,7.27,5.95,0.53,3.57,8.57,7.13,9.17,2.07,9.01,4.95,5,7.94,0,15.96,8.48,7.6,5.44,11.4,4.64,6.02,9.71,7.87,10,1.66,0.77,9.62,4.02,6.63,8,8.33,10,8.78,8.9,4.66,5.84,10,6.89,10,7.71,4.11,3.56,8.86,3.36,9.02,8.63,6.26,7.58
2015,SYC,Seychelles,7.54,44,2,3.71,27.39,7.31,10.38,10,14.17,10,15,10,19,10,5.35,7.27,5.96,5.83,5.25,,6.74,4.06,7.08,5.2,0.94,5.56,8.53,7.36,9.58,1.04,9.19,4.04,10,9.33,9.3,1.05,9.42,2.9,5.87,10.32,8.2,5.7,5.32,5.51,9.03,10,8.46,10,9.49,8.06,5,10,9,8,6.67,4.42,6.43,8,7.53,10,7.17,5.33,6,8.83,6.33,8.46,9.05,7.33,7.5
2015,SYR,Syrian Arab Republic,4.89,156,4,6.82,16.81,8.97,4.29,,,9,22,5,38,7,4.61,6.85,2.95,3.12,5.86,3.33,5.07,3.22,4.09,5.95,0.47,3.09,9.48,2.61,0,34.7,0,80,10,4.87,8.37,2.45,6.7,16.5,0.63,23.43,5.23,5.24,2.82,4.03,8.59,0,0.83,0,0.28,4.53,2,4.76,10,5.59,7.23,3.61,7.14,6,10,0,5.66,3.05,1.11,9.06,0.7,,6.23,4.03,5.09
2015,TCD,Chad,5.22,152,4,9.84,6.56,9.92,0.8,8.3,20.96,1,60,1,60,1,7.77,7.36,2.89,2.98,3.52,,2.3,2.22,4.96,3.12,0.53,2.4,8.86,5.72,7.29,6.78,9.27,3.66,0,6.35,,,6.42,17.9,6.21,9.49,6.31,3.44,0.77,2.11,10,1.66,1.54,1.44,1.54,4.99,2,6.58,9,5.86,5,3.9,6.33,6,7.94,3,5.36,3.59,1.11,6.33,2.33,7.3,1.41,3.68,4.97
2015,TGO,Togo,5.9,132,4,5.87,20.05,9.94,0.71,4.68,33.61,7,35,,,7,6.77,6.85,4.72,3.58,5.84,3.47,4.39,3.9,1.98,6.95,1,4.35,9.47,2.65,8.92,2.69,9.64,1.79,0,7.01,7.01,4.49,7.56,12.2,7.02,7.44,7.2,,3.29,3.29,10,1.66,0.77,1.66,1.36,5.46,8,7.89,5,6.96,1.67,,,8,7.01,0,4.17,,2.67,8.95,4.19,8.23,7.58,6.32,5.82
2015,THA,Thailand,6.81,88,3,4.39,25.06,9.22,3.35,6.96,25.66,7,35,7,35,7,6.9,6.89,5.44,5.05,5.01,3.33,3.97,5.61,7.45,6.01,0.94,5.08,9.6,1.98,9.39,1.52,9.82,-0.9,5,8.45,9.61,0.58,7.8,11,3.44,16.39,6.95,5.54,7.84,6.69,10,1.66,1.54,6.08,3.09,6.68,8,10,10,9.33,5.57,5.64,5.63,10,1.37,0,4.7,4.19,9.56,9.11,1.46,9.24,7.02,6.76,6.93
2015,TJK,Tajikistan,6.08,125,4,7.79,13.52,9.06,3.94,0,77.52,10,13,7,31,8.5,3.26,5.72,4.51,3.6,4.72,,1.69,5.67,8.41,6.37,0.82,4.56,9.71,-1.45,7.81,5.49,8.86,5.71,5,7.84,9.19,1.22,8.48,7.6,7.84,5.4,8.5,5.21,3.45,4.33,10,0,2.31,1,1.1,5.98,8,7.47,8,7.82,5.57,5.8,7.36,6,8.13,0,5.48,5.8,2.67,9.12,2.22,6.97,7.11,5.65,6.32
2015,TLS,Timor-Leste,6.39,113,3,0,49.48,7.48,9.76,0,78.53,10,10,10,10,10,6.18,4.73,5.85,4.48,3.02,,5.31,0,0,4.29,1,3.28,8.25,8.73,7.27,6.82,9.87,0.63,10,8.85,9.17,1.25,9.5,2.5,10,0,9.56,4.29,5.05,4.67,,,8.46,,8.46,7.56,,10,9,9.5,2.23,4.16,5.75,8,10,10,6.69,5.3,4,8.85,5.73,7.54,6.91,6.39,7.53
2015,TTO,Trinidad and Tobago,6.97,83,3,5.88,20.02,7.89,8.24,,,9,25,5,40,7,6.58,6.84,6.63,5.51,5.12,8.33,4.77,2.96,6.24,2.93,0.94,5.16,8.09,9.53,5.86,10.36,9.07,4.66,10,8.25,8.9,1.65,7.86,10.7,5.81,10.49,7.52,6.43,6.18,6.31,10,10,6.15,10,8.72,8.14,5,0,10,5,10,4.53,6.06,10,5.14,10,7.62,3.74,6.67,9.66,6.3,6.79,7.65,6.8,6.47
2015,TUN,Tunisia,6.28,117,3,5.41,21.6,6.41,13.67,7.58,23.45,7,35,4,44,5.5,6.32,6.25,5.67,4.74,5.87,6.67,7.28,4.88,7.26,5.49,0.71,5.1,9.54,2.31,9.67,0.83,9.03,4.86,0,7.06,8.83,1.75,6.9,15.5,5.16,12.09,6.97,4.47,7.26,5.86,9.24,1.66,0.77,9.4,3.94,6.5,5,6.63,10,7.21,6.1,2.94,4.71,10,5.51,3,5.38,3.32,5.11,9.6,5.18,9.4,8.39,6.83,6.47
2015,TUR,Turkey,6.99,81,3,6.27,18.69,6.39,13.77,10,13.79,7,35,7,35,7,6.9,7.31,4.27,4.25,5.59,3.33,5.12,4.54,8.55,5.58,0.94,5,8.29,8.57,9.56,1.1,8.47,7.67,10,9.08,9.49,0.76,7.84,10.8,0.67,23.33,6,6.03,8.77,7.4,10,4.49,2.31,8.41,5.07,7.12,5,9.36,10,8.12,4.43,4.2,6.88,8,2.52,1,4.51,4.08,6.22,9.59,3.53,9.23,7.57,6.7,6.44
2015,TWN,Taiwan,7.72,34,1,5.63,20.87,9.27,3.17,,,6,45,6,45,6,7.5,7.1,6.23,6.37,7.67,6.67,7.37,6.27,7.89,7.43,1,6.99,9.49,2.55,9.11,2.23,9.94,-0.3,10,9.63,9.55,0.67,8.72,6.4,4.7,13.25,7.66,6.56,7.65,7.1,10,,,5.2,5.2,7.49,5,9.26,10,8.09,3.33,6.36,8.26,10,2.52,5,5.91,4.99,10,9.66,7.9,9.4,7.52,8.24,7.41
2015,TZA,Tanzania,6.89,85,3,7.81,13.45,9.98,0.56,7.83,22.58,8,30,4,45,6,6.85,7.7,5.72,4.59,4.93,6.67,6.67,5.71,7.29,5.45,0.88,5.53,9.39,3.07,8.97,2.58,8.88,5.59,5,8.06,8.82,1.76,7.42,12.9,5.1,12.26,7.11,5.16,0.8,2.98,10,1.66,0,10,3.89,5.99,8,8.37,10,8.79,5.57,4.55,6.38,10,8.27,5,6.63,4.2,2.44,8.94,5.97,7.57,7.81,6.16,7.19
2015,UGA,Uganda,7.36,57,2,8.59,10.79,10,0.41,9.97,15.09,5,40,3,50,4,7.19,7.95,4.76,4.36,5.18,3.33,5.23,4.87,8.35,4.98,0.76,4.53,9.05,4.74,6.39,9.03,8.95,5.23,10,8.6,8.06,2.91,7.44,12.8,5.24,11.9,6.91,5.96,2.72,4.34,10,10,8.46,10,9.49,7.69,10,8.33,9,9.11,10,5.22,8.27,8,10,10,8.58,4.57,3.56,8.78,5.22,8.91,7.81,6.47,8.06
2015,UKR,Ukraine,5.38,146,4,5.34,21.83,4.87,19.33,9.33,17.35,9,22,4,45,6.5,8.15,6.84,3.19,3.34,3.38,8.33,5.04,4.4,8.94,4.21,0.82,4.65,8.06,9.68,4.69,13.27,0.26,48.72,0,3.25,8.72,1.92,9.1,4.5,7.97,5.09,8.6,4.72,3.78,4.25,10,0,0,5.86,1.95,6.2,5,9.22,4,6.07,5.57,5.03,6.44,6,9.25,0,5.38,4.01,5.78,9.83,3.24,9.8,6.02,6.45,5.97
2015,URY,Uruguay,7.3,61,2,6.69,17.24,5.9,15.55,7.7,23.06,9,30,7,39,8,6.29,6.92,7.81,6.85,6.95,5.83,5.47,3.59,6.45,5.4,0.94,5.87,8.38,8.11,9.67,0.82,8.27,8.67,10,9.08,8.44,2.34,7.9,10.5,6.81,7.98,7.72,6.01,5.59,5.8,10,10,8.46,7.74,8.74,8.06,5,7.66,9,7.22,5.57,2.93,2.68,8,4.61,10,5.63,3.49,5.33,9.56,9.41,6.82,6.96,6.93,6.59
